,Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
7996,Case 1712,Take in charge ticket,Value 6,2011/09/22 10:55:08.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
7997,Case 1712,Resolve ticket,Value 6,2011/09/23 07:02:25.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
7998,Case 1712,Closed,Value 5,2011/11/09 11:20:49.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
7999,Case 1713,Assign seriousness,Value 2,2010/04/26 09:34:35.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8000,Case 1713,Take in charge ticket,Value 16,2010/05/04 11:30:57.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8001,Case 1713,Resolve ticket,Value 16,2010/05/04 13:12:24.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8002,Case 1713,Closed,Value 5,2010/06/09 09:40:27.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8003,Case 1714,Insert ticket,Value 15,2010/04/23 10:20:28.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8004,Case 1714,Assign seriousness,Value 15,2010/04/23 10:21:12.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8005,Case 1714,Take in charge ticket,Value 15,2010/04/27 10:32:20.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8006,Case 1714,Resolve ticket,Value 15,2010/04/28 09:24:46.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8007,Case 1714,Take in charge ticket,Value 15,2010/04/29 13:07:31.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8008,Case 1714,Wait,Value 15,2010/04/30 08:51:12.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8009,Case 1714,Take in charge ticket,Value 15,2010/05/14 15:18:25.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8010,Case 1714,Resolve ticket,Value 15,2010/05/14 15:26:54.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8011,Case 1714,Closed,Value 5,2010/05/29 15:27:11.000,Variant 62,62,Variant 62,Value 1,Value 111,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8012,Case 1715,Assign seriousness,Value 1,2011/10/04 12:39:51.000,Variant 5,5,Variant 5,Value 1,Value 29,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8013,Case 1715,Resolve ticket,Value 1,2011/10/04 12:42:42.000,Variant 5,5,Variant 5,Value 1,Value 29,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8014,Case 1715,Closed,Value 5,2011/11/19 13:40:26.000,Variant 5,5,Variant 5,Value 1,Value 29,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8015,Case 1716,Assign seriousness,Value 1,2011/12/23 09:48:40.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8016,Case 1716,Take in charge ticket,Value 1,2011/12/23 09:48:57.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8017,Case 1716,Wait,Value 1,2011/12/23 15:53:58.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8018,Case 1716,Wait,Value 2,2012/01/11 08:45:27.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8019,Case 1716,Wait,Value 2,2012/01/11 08:45:27.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8020,Case 1716,Resolve ticket,Value 2,2012/01/27 09:48:44.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8021,Case 1716,Closed,Value 5,2012/02/11 09:48:53.000,Variant 54,54,Variant 54,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8022,Case 1717,Assign seriousness,Value 1,2012/01/16 08:41:16.000,Variant 5,5,Variant 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8023,Case 1717,Resolve ticket,Value 6,2012/01/16 13:58:55.000,Variant 5,5,Variant 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8024,Case 1717,Closed,Value 5,2012/02/29 08:50:22.000,Variant 5,5,Variant 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8025,Case 1718,Assign seriousness,Value 2,2013/03/08 16:43:33.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8026,Case 1718,Take in charge ticket,Value 2,2013/03/13 09:20:08.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8027,Case 1718,Wait,Value 4,2013/03/13 11:17:00.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8028,Case 1718,Resolve ticket,Value 4,2013/03/29 14:16:43.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8029,Case 1718,Closed,Value 3,2013/04/13 13:16:57.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8030,Case 1719,Assign seriousness,Value 1,2012/01/30 08:04:44.000,Variant 6,6,Variant 6,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8031,Case 1719,Take in charge ticket,Value 1,2012/01/30 08:05:01.000,Variant 6,6,Variant 6,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8032,Case 1719,Resolve ticket,Value 13,2012/02/01 16:19:39.000,Variant 6,6,Variant 6,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8033,Case 1719,Resolve ticket,Value 13,2012/02/01 16:19:40.000,Variant 6,6,Variant 6,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8034,Case 1719,Closed,Value 5,2012/03/16 08:10:53.000,Variant 6,6,Variant 6,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8041,Case 1721,Assign seriousness,Value 2,2011/02/10 14:08:55.000,Variant 1,1,Variant 1,Value 1,Value 309,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8042,Case 1721,Take in charge ticket,Value 2,2011/02/10 14:09:04.000,Variant 1,1,Variant 1,Value 1,Value 309,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8043,Case 1721,Resolve ticket,Value 2,2011/02/10 14:11:33.000,Variant 1,1,Variant 1,Value 1,Value 309,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8044,Case 1721,Closed,Value 5,2011/04/03 07:11:00.000,Variant 1,1,Variant 1,Value 1,Value 309,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8045,Case 1722,Assign seriousness,Value 1,2012/07/24 15:33:46.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8046,Case 1722,Take in charge ticket,Value 4,2012/07/26 15:24:15.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8047,Case 1722,Resolve ticket,Value 4,2012/07/31 09:01:52.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8048,Case 1722,Closed,Value 5,2012/09/06 15:40:28.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8049,Case 1723,Assign seriousness,Value 18,2013/10/30 16:20:25.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8050,Case 1723,Take in charge ticket,Value 2,2013/10/31 15:02:00.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8051,Case 1723,Wait,Value 14,2013/11/04 13:35:24.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8052,Case 1723,Resolve ticket,Value 14,2013/11/18 11:00:54.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8053,Case 1723,Closed,Value 3,2013/12/03 11:01:06.000,Variant 2,2,Variant 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8054,Case 1724,Assign seriousness,Value 13,2011/02/21 15:08:16.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8055,Case 1724,Wait,Value 16,2011/02/28 11:41:09.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8056,Case 1724,Take in charge ticket,Value 2,2011/03/18 14:47:03.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8057,Case 1724,Wait,Value 2,2011/03/18 14:47:11.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8058,Case 1724,Take in charge ticket,Value 16,2011/03/23 11:12:52.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8059,Case 1724,Resolve ticket,Value 16,2011/03/23 11:13:06.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8060,Case 1724,Closed,Value 5,2011/04/22 10:13:24.000,Variant 34,34,Variant 34,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8061,Case 1725,Assign seriousness,Value 2,2012/01/23 11:15:33.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8062,Case 1725,Resolve ticket,Value 2,2012/01/23 11:15:57.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8063,Case 1725,Closed,Value 5,2012/03/09 11:22:21.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8064,Case 1726,Assign seriousness,Value 1,2011/11/18 09:05:05.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8065,Case 1726,Take in charge ticket,Value 9,2011/11/22 11:48:29.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8066,Case 1726,Wait,Value 9,2011/11/22 14:41:52.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8067,Case 1726,Resolve ticket,Value 9,2011/11/23 09:43:53.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8068,Case 1726,Closed,Value 5,2012/01/05 14:10:41.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8069,Case 1727,Assign seriousness,Value 8,2011/03/07 11:01:23.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8070,Case 1727,Take in charge ticket,Value 8,2011/03/07 11:01:58.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8071,Case 1727,Resolve ticket,Value 9,2011/03/09 09:17:20.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8072,Case 1727,Closed,Value 5,2011/04/22 10:10:54.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8073,Case 1728,Insert ticket,Value 7,2010/09/02 09:32:24.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8074,Case 1728,Assign seriousness,Value 7,2010/09/02 14:42:45.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8075,Case 1728,Take in charge ticket,Value 7,2010/09/03 08:47:27.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8076,Case 1728,Resolve ticket,Value 7,2010/09/03 08:47:36.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8077,Case 1728,Take in charge ticket,Value 2,2010/09/08 12:53:51.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8078,Case 1728,Resolve ticket,Value 2,2010/09/08 14:12:40.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8079,Case 1728,Closed,Value 5,2010/10/05 09:40:32.000,Variant 144,144,Variant 144,Value 1,Value 268,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8086,Case 1730,Assign seriousness,Value 1,2013/04/09 07:50:43.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8087,Case 1730,Take in charge ticket,Value 2,2013/04/12 07:09:31.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8088,Case 1730,Wait,Value 9,2013/04/12 07:35:40.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8089,Case 1730,Resolve ticket,Value 9,2013/04/30 10:37:54.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8090,Case 1730,Closed,Value 3,2013/05/15 10:38:06.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8095,Case 1732,Assign seriousness,Value 1,2012/03/29 15:31:13.000,Variant 1,1,Variant 1,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8096,Case 1732,Take in charge ticket,Value 1,2012/03/29 15:31:30.000,Variant 1,1,Variant 1,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8097,Case 1732,Resolve ticket,Value 1,2012/03/29 15:59:29.000,Variant 1,1,Variant 1,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8098,Case 1732,Closed,Value 5,2012/05/01 15:41:37.000,Variant 1,1,Variant 1,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8099,Case 1733,Assign seriousness,Value 2,2010/10/20 15:17:43.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
8100,Case 1733,Take in charge ticket,Value 2,2010/11/05 09:26:11.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
8101,Case 1733,Resolve ticket,Value 2,2010/11/05 10:24:31.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
8102,Case 1733,Closed,Value 5,2010/11/20 10:24:55.000,Variant 1,1,Variant 1,Value 1,Value 312,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
8103,Case 1734,Assign seriousness,Value 8,2011/01/31 14:05:05.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8104,Case 1734,Take in charge ticket,Value 2,2011/02/09 11:29:12.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8105,Case 1734,Wait,Value 2,2011/02/09 14:02:17.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8106,Case 1734,Take in charge ticket,Value 2,2011/02/10 14:07:09.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8107,Case 1734,Resolve ticket,Value 2,2011/02/10 14:07:15.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8108,Case 1734,Closed,Value 5,2011/03/12 14:07:38.000,Variant 3,3,Variant 3,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8109,Case 1735,Assign seriousness,Value 18,2013/11/28 17:07:59.000,Variant 89,89,Variant 89,Value 1,Value 313,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
8110,Case 1735,Require upgrade,Value 1,2013/12/16 16:08:53.000,Variant 89,89,Variant 89,Value 1,Value 313,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
8111,Case 1735,Resolve ticket,Value 2,2013/12/17 09:28:06.000,Variant 89,89,Variant 89,Value 1,Value 313,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
8112,Case 1735,Resolve ticket,Value 2,2013/12/17 09:28:07.000,Variant 89,89,Variant 89,Value 1,Value 313,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
8113,Case 1735,Closed,Value 3,2014/01/01 09:28:25.000,Variant 89,89,Variant 89,Value 1,Value 313,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
8114,Case 1736,Assign seriousness,Value 8,2011/02/09 08:20:39.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8115,Case 1736,Take in charge ticket,Value 16,2011/02/18 17:44:56.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8116,Case 1736,Resolve ticket,Value 16,2011/02/18 17:47:27.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8117,Case 1736,Closed,Value 5,2011/04/09 07:30:54.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8118,Case 1737,Assign seriousness,Value 1,2012/06/28 08:42:09.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8119,Case 1737,Take in charge ticket,Value 1,2012/07/03 10:38:06.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8120,Case 1737,Wait,Value 1,2012/07/06 14:00:49.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8121,Case 1737,Resolve ticket,Value 1,2012/07/13 13:46:09.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8122,Case 1737,Closed,Value 5,2012/08/07 08:30:11.000,Variant 2,2,Variant 2,Value 1,Value 200,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
8123,Case 1738,Assign seriousness,Value 9,2011/08/19 08:34:56.000,Variant 5,5,Variant 5,Value 1,Value 303,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8124,Case 1738,Resolve ticket,Value 9,2011/08/22 08:43:24.000,Variant 5,5,Variant 5,Value 1,Value 303,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8125,Case 1738,Closed,Value 5,2011/10/08 08:41:12.000,Variant 5,5,Variant 5,Value 1,Value 303,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
8126,Case 1739,Assign seriousness,Value 1,2012/06/28 09:30:10.000,Variant 1,1,Variant 1,Value 1,Value 314,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8127,Case 1739,Take in charge ticket,Value 4,2012/06/28 10:56:14.000,Variant 1,1,Variant 1,Value 1,Value 314,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8128,Case 1739,Resolve ticket,Value 4,2012/07/06 10:20:52.000,Variant 1,1,Variant 1,Value 1,Value 314,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8129,Case 1739,Closed,Value 5,2012/08/11 09:40:20.000,Variant 1,1,Variant 1,Value 1,Value 314,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
8130,Case 1740,Assign seriousness,Value 8,2011/02/14 09:09:52.000,Variant 4,4,Variant 4,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8131,Case 1740,Assign seriousness,Value 8,2011/02/14 09:25:20.000,Variant 4,4,Variant 4,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8132,Case 1740,Take in charge ticket,Value 12,2011/02/14 10:37:16.000,Variant 4,4,Variant 4,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8133,Case 1740,Resolve ticket,Value 12,2011/02/14 10:42:35.000,Variant 4,4,Variant 4,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8134,Case 1740,Closed,Value 5,2011/03/30 08:10:31.000,Variant 4,4,Variant 4,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8135,Case 1741,Assign seriousness,Value 2,2012/06/13 12:18:23.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8136,Case 1741,Take in charge ticket,Value 9,2012/06/14 12:10:24.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8137,Case 1741,Resolve ticket,Value 9,2012/06/14 13:41:39.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8138,Case 1741,Closed,Value 5,2012/07/21 12:22:55.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
8139,Case 1742,Assign seriousness,Value 1,2012/04/13 15:35:53.000,Variant 1,1,Variant 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8140,Case 1742,Take in charge ticket,Value 6,2012/04/16 07:05:57.000,Variant 1,1,Variant 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8141,Case 1742,Resolve ticket,Value 12,2012/04/19 09:47:16.000,Variant 1,1,Variant 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8142,Case 1742,Closed,Value 5,2012/06/11 15:40:49.000,Variant 1,1,Variant 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
8143,Case 1743,Assign seriousness,Value 1,2012/02/08 09:40:05.000,Variant 8,8,Variant 8,Value 1,Value 62,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8144,Case 1743,Resolve ticket,Value 1,2012/02/08 09:40:28.000,Variant 8,8,Variant 8,Value 1,Value 62,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8145,Case 1743,Resolve ticket,Value 1,2012/02/08 09:40:28.000,Variant 8,8,Variant 8,Value 1,Value 62,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8146,Case 1743,Closed,Value 5,2012/03/14 09:52:24.000,Variant 8,8,Variant 8,Value 1,Value 62,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
8147,Case 1744,Assign seriousness,Value 8,2011/03/02 09:04:01.000,Variant 9,9,Variant 9,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
8148,Case 1744,Take in charge ticket,Value 12,2011/03/02 09:13:57.000,Variant 9,9,Variant 9,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
8149,Case 1744,Resolve ticket,Value 12,2011/03/02 13:24:27.000,Variant 9,9,Variant 9,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
8150,Case 1744,Take in charge ticket,Value 12,2011/03/09 08:25:14.000,Variant 9,9,Variant 9,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
